scenario,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,attempts,corrected_attempts,duration_seconds,runtime_ms,avg_cpu_percent,max_cpu_percent,avg_rss_mb,max_rss_mb,avg_heap_used_mb,max_heap_used_mb,avg_gpu_util_percent,max_gpu_util_percent,avg_vram_used_mb,max_vram_used_mb,sample_count
key,distilled_memory,key-2026-04-02T10-28-30-987Z,key_distilled_memory_149,runs/key/distilled/key-2026-04-02T10-28-30-987Z,149,126-150,true,false,2,,8.341,8339,4.234,23.611,201.328,237.445,63.202,78.542,31.9,55,4209,4209,10
key,distilled_memory,key-2026-04-02T10-29-03-741Z,key_distilled_memory_150,runs/key/distilled/key-2026-04-02T10-29-03-741Z,150,126-150,true,false,2,,8.5,8499,4.766,21.203,199.872,238.965,61.245,80.637,30.7,47,4209,4209,10
key,distilled_memory,key-2026-04-02T10-29-36-798Z,key_distilled_memory_151,runs/key/distilled/key-2026-04-02T10-29-36-798Z,151,151-175,true,false,2,,8.566,8564,3.669,16.109,197.131,233.383,62.866,78.322,31.6,45,4209.4,4211,10
key,distilled_memory,key-2026-04-02T10-30-09-540Z,key_distilled_memory_152,runs/key/distilled/key-2026-04-02T10-30-09-540Z,152,151-175,true,false,2,,8.367,8356,5.179,33.827,194.353,230.051,62.332,80.301,30.3,48,4209,4209,10
key,distilled_memory,key-2026-04-02T10-30-42-144Z,key_distilled_memory_153,runs/key/distilled/key-2026-04-02T10-30-42-144Z,153,151-175,true,false,2,,8.388,8386,4.584,27.111,195.795,231.469,59.528,75.272,33.1,46,4209.6,4211,10
key,distilled_memory,key-2026-04-02T10-31-14-741Z,key_distilled_memory_154,runs/key/distilled/key-2026-04-02T10-31-14-741Z,154,151-175,true,false,2,,8.36,8358,5.403,32.914,200.377,235.969,62.617,79.495,31.5,46,4209.4,4211,10
key,distilled_memory,key-2026-04-02T10-31-47-388Z,key_distilled_memory_155,runs/key/distilled/key-2026-04-02T10-31-47-388Z,155,151-175,true,false,2,,8.324,8323,4.734,30.135,202.218,239.609,62.462,78.569,28.8,41,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-32-20-036Z,key_distilled_memory_156,runs/key/distilled/key-2026-04-02T10-32-20-036Z,156,151-175,true,false,2,,8.48,8479,3.969,22.12,199.316,238.574,62.226,68.035,32.8,50,4209,4209,10
key,distilled_memory,key-2026-04-02T10-32-52-907Z,key_distilled_memory_157,runs/key/distilled/key-2026-04-02T10-32-52-907Z,157,151-175,true,false,2,,8.438,8436,3.917,20.42,195.417,230.656,59.694,66.342,31.8,43,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-33-25-689Z,key_distilled_memory_158,runs/key/distilled/key-2026-04-02T10-33-25-689Z,158,151-175,true,false,2,,8.365,8357,4.777,27.668,199.729,237.145,60.075,63.965,31.1,42,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-33-58-338Z,key_distilled_memory_159,runs/key/distilled/key-2026-04-02T10-33-58-338Z,159,151-175,true,false,2,,8.404,8398,4.471,24.868,199.619,240.367,61.34,68.535,31.5,40,4209.4,4211,10
key,distilled_memory,key-2026-04-02T10-34-31-085Z,key_distilled_memory_160,runs/key/distilled/key-2026-04-02T10-34-31-085Z,160,151-175,true,false,2,,8.435,8435,4.112,20.182,199.764,236.098,60.786,66.386,29.8,40,4209.8,4211,10
key,distilled_memory,key-2026-04-02T10-35-03-839Z,key_distilled_memory_161,runs/key/distilled/key-2026-04-02T10-35-03-839Z,161,151-175,true,false,2,,8.375,8369,5.121,30.23,194.684,232.313,61.228,65.048,29.4,40,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-35-36-638Z,key_distilled_memory_162,runs/key/distilled/key-2026-04-02T10-35-36-638Z,162,151-175,true,false,2,,8.351,8350,5.394,32.214,199.979,236.125,62.74,67.923,30.6,44,4209,4209,10
key,distilled_memory,key-2026-04-02T10-36-09-390Z,key_distilled_memory_163,runs/key/distilled/key-2026-04-02T10-36-09-390Z,163,151-175,true,false,2,,8.386,8385,4.777,28.898,201.091,238.414,62.791,68.506,31.9,49,4209,4209,10
key,distilled_memory,key-2026-04-02T10-36-42-035Z,key_distilled_memory_164,runs/key/distilled/key-2026-04-02T10-36-42-035Z,164,151-175,true,false,2,,8.452,8444,3.715,17.685,200.621,237.086,59.951,64.276,30.3,40,4209,4209,10
key,distilled_memory,key-2026-04-02T10-37-14-839Z,key_distilled_memory_165,runs/key/distilled/key-2026-04-02T10-37-14-839Z,165,151-175,true,false,2,,8.467,8465,4.384,23.866,200.627,237.094,60.163,64.261,29.3,35,4209.8,4211,10
key,distilled_memory,key-2026-04-02T10-37-47-581Z,key_distilled_memory_166,runs/key/distilled/key-2026-04-02T10-37-47-581Z,166,151-175,true,false,2,,8.423,8422,3.61,19.665,196.486,233.422,59.07,64.723,30,33,4209.4,4211,10
key,distilled_memory,key-2026-04-02T10-38-20-290Z,key_distilled_memory_167,runs/key/distilled/key-2026-04-02T10-38-20-290Z,167,151-175,true,false,2,,8.401,8400,3.744,20.512,200.791,239.055,61.448,67.02,27.9,31,4209.6,4211,10
key,distilled_memory,key-2026-04-02T10-38-53-095Z,key_distilled_memory_168,runs/key/distilled/key-2026-04-02T10-38-53-095Z,168,151-175,true,false,2,,8.349,8348,5.004,31.246,200.755,240.715,60.507,66.573,31.2,40,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-39-25-788Z,key_distilled_memory_169,runs/key/distilled/key-2026-04-02T10-39-25-788Z,169,151-175,true,false,2,,8.334,8332,6.517,43.941,199.634,237.922,59.554,65.285,31.1,43,4209,4209,10
key,distilled_memory,key-2026-04-02T10-39-58-538Z,key_distilled_memory_170,runs/key/distilled/key-2026-04-02T10-39-58-538Z,170,151-175,true,false,2,,8.419,8417,4.307,17.807,198.794,237.539,59.634,64.925,32.5,44,4209,4209,10
key,distilled_memory,key-2026-04-02T10-40-31-395Z,key_distilled_memory_171,runs/key/distilled/key-2026-04-02T10-40-31-395Z,171,151-175,true,false,2,,8.405,8404,4.96,28.019,194.43,225.863,58.665,67.319,32.6,48,4209,4209,10
key,distilled_memory,key-2026-04-02T10-41-04-187Z,key_distilled_memory_172,runs/key/distilled/key-2026-04-02T10-41-04-187Z,172,151-175,true,false,2,,8.624,8621,3.487,14.278,205.486,246.688,63.215,69.568,31.8,42,4209,4209,10
key,distilled_memory,key-2026-04-02T10-41-37-041Z,key_distilled_memory_173,runs/key/distilled/key-2026-04-02T10-41-37-041Z,173,151-175,true,false,2,,8.35,8347,4.679,31.087,200.913,240.195,59.696,66.531,30.6,41,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-42-09-641Z,key_distilled_memory_174,runs/key/distilled/key-2026-04-02T10-42-09-641Z,174,151-175,true,false,2,,8.332,8330,5.115,32.219,193.986,229.168,60.363,68.326,31.2,42,4209,4209,10
key,distilled_memory,key-2026-04-02T10-42-42-339Z,key_distilled_memory_175,runs/key/distilled/key-2026-04-02T10-42-42-339Z,175,151-175,true,false,2,,8.379,8378,4.53,24.991,204.563,247.434,61.573,67.473,29.6,40,4209,4209,10
key,distilled_memory,key-2026-04-02T10-43-15-045Z,key_distilled_memory_176,runs/key/distilled/key-2026-04-02T10-43-15-045Z,176,176-200,true,false,2,,8.291,8290,4.86,25.56,199.299,238.055,61.442,66.801,32.1,50,4209,4209,10
key,distilled_memory,key-2026-04-02T10-43-47-837Z,key_distilled_memory_177,runs/key/distilled/key-2026-04-02T10-43-47-837Z,177,176-200,true,false,2,,8.37,8369,6.446,43.009,195.98,233.473,59.862,66.45,31.3,45,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-44-20-539Z,key_distilled_memory_178,runs/key/distilled/key-2026-04-02T10-44-20-539Z,178,176-200,true,false,2,,8.448,8446,4.012,22.023,205.819,247.648,61.814,69.696,31.3,40,4209,4209,10
key,distilled_memory,key-2026-04-02T10-44-53-440Z,key_distilled_memory_179,runs/key/distilled/key-2026-04-02T10-44-53-440Z,179,176-200,true,false,2,,8.475,8474,4.047,20.526,206.704,250.246,61.541,67.723,29.6,31,4209,4209,10
key,distilled_memory,key-2026-04-02T10-45-26-140Z,key_distilled_memory_180,runs/key/distilled/key-2026-04-02T10-45-26-140Z,180,176-200,true,false,2,,8.289,8283,2.33,5.959,204.594,248.125,61.593,70.713,29.333,44,4209,4209,9
key,distilled_memory,key-2026-04-02T10-45-58-791Z,key_distilled_memory_181,runs/key/distilled/key-2026-04-02T10-45-58-791Z,181,176-200,true,false,2,,8.458,8451,4.54,23.889,195.35,230.449,59.799,69.533,30.4,35,4209,4209,10
key,distilled_memory,key-2026-04-02T10-46-31-596Z,key_distilled_memory_182,runs/key/distilled/key-2026-04-02T10-46-31-596Z,182,176-200,true,false,2,,8.453,8450,3.501,17.422,204.679,247.152,61.403,69.195,29.3,31,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-47-04-341Z,key_distilled_memory_183,runs/key/distilled/key-2026-04-02T10-47-04-341Z,183,176-200,true,false,2,,8.564,8562,3.708,15.968,199.606,238.969,61.149,66.6,30.1,36,4209.6,4211,10
key,distilled_memory,key-2026-04-02T10-47-37-236Z,key_distilled_memory_184,runs/key/distilled/key-2026-04-02T10-47-37-236Z,184,176-200,true,false,2,,8.417,8416,4.017,23.658,205.498,247.711,60.227,67.028,30.1,38,4209,4209,10
key,distilled_memory,key-2026-04-02T10-48-09-938Z,key_distilled_memory_185,runs/key/distilled/key-2026-04-02T10-48-09-938Z,185,176-200,true,false,2,,8.388,8385,4.436,26.817,199.001,239.426,60.748,67.88,29.5,40,4209.8,4211,10
key,distilled_memory,key-2026-04-02T10-48-42-638Z,key_distilled_memory_186,runs/key/distilled/key-2026-04-02T10-48-42-638Z,186,176-200,true,false,2,,8.409,8407,4.27,24.283,200.527,238.926,62.023,68.579,29.8,49,4209,4209,10
key,distilled_memory,key-2026-04-02T10-49-15-336Z,key_distilled_memory_187,runs/key/distilled/key-2026-04-02T10-49-15-336Z,187,176-200,true,false,2,,8.498,8492,3.898,18.654,199.693,237.488,58.88,65.007,29.9,38,4210,4211,10
key,distilled_memory,key-2026-04-02T10-49-48-262Z,key_distilled_memory_188,runs/key/distilled/key-2026-04-02T10-49-48-262Z,188,176-200,true,false,2,,8.385,8384,4.576,27.994,195.545,230.363,58.564,65.321,30.1,40,4209,4209,10
key,distilled_memory,key-2026-04-02T10-50-20-887Z,key_distilled_memory_189,runs/key/distilled/key-2026-04-02T10-50-20-887Z,189,176-200,true,false,2,,8.417,8416,3.717,19.565,198.94,235.492,59.614,67.098,30,52,4209,4209,10
key,distilled_memory,key-2026-04-02T10-50-53-687Z,key_distilled_memory_190,runs/key/distilled/key-2026-04-02T10-50-53-687Z,190,176-200,true,false,2,,8.364,8363,4.348,22.38,201.041,241.555,63.089,68.02,29.9,39,4209,4209,10
key,distilled_memory,key-2026-04-02T10-51-26-287Z,key_distilled_memory_191,runs/key/distilled/key-2026-04-02T10-51-26-287Z,191,176-200,true,false,2,,8.43,8429,4.567,21.621,204.91,248.367,61.721,69.317,29.3,33,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-51-58-888Z,key_distilled_memory_192,runs/key/distilled/key-2026-04-02T10-51-58-888Z,192,176-200,true,false,2,,8.412,8411,4.396,25.387,200.693,237.348,60.642,66.596,28.2,45,4209,4209,10
key,distilled_memory,key-2026-04-02T10-52-31-643Z,key_distilled_memory_193,runs/key/distilled/key-2026-04-02T10-52-31-643Z,193,176-200,true,false,2,,8.491,8489,3.853,16.484,196.258,231.523,61.756,68.282,33.9,47,4209,4209,10
key,distilled_memory,key-2026-04-02T10-53-04-393Z,key_distilled_memory_194,runs/key/distilled/key-2026-04-02T10-53-04-393Z,194,176-200,true,false,2,,8.406,8405,4.677,30.292,205.942,247.887,59.685,67.401,22.4,32,4209.4,4211,10
key,distilled_memory,key-2026-04-02T10-53-37-035Z,key_distilled_memory_195,runs/key/distilled/key-2026-04-02T10-53-37-035Z,195,176-200,true,false,2,,8.361,8360,4.407,26.286,205.718,247.613,61.69,68.621,30.8,45,4210.4,4211,10
key,distilled_memory,key-2026-04-02T10-54-09-535Z,key_distilled_memory_196,runs/key/distilled/key-2026-04-02T10-54-09-535Z,196,176-200,true,false,2,,8.413,8412,3.478,20.15,200.349,237.875,60.928,65.529,28.1,37,4209.2,4211,10
key,distilled_memory,key-2026-04-02T10-54-42-089Z,key_distilled_memory_197,runs/key/distilled/key-2026-04-02T10-54-42-089Z,197,176-200,true,false,2,,8.41,8409,3.806,19.205,205.644,246.266,61.283,68.311,29.1,32,4209,4209,10
key,distilled_memory,key-2026-04-02T10-55-14-643Z,key_distilled_memory_198,runs/key/distilled/key-2026-04-02T10-55-14-643Z,198,176-200,true,false,2,,8.375,8374,3.652,19.936,201.609,238.109,63.095,70.628,29.6,38,4209.6,4211,10
key,distilled_memory,key-2026-04-02T10-55-47-240Z,key_distilled_memory_199,runs/key/distilled/key-2026-04-02T10-55-47-240Z,199,176-200,true,false,2,,8.364,8362,5.316,30.479,205.361,246.961,60.614,68.672,29.9,37,4209,4209,10
key,distilled_memory,key-2026-04-02T10-56-19-739Z,key_distilled_memory_200,runs/key/distilled/key-2026-04-02T10-56-19-739Z,200,176-200,true,false,2,,8.389,8388,4.143,26.23,206.574,247.719,60.942,68.338,35,43,4209.6,4211,10
key,raw_memory,key-2026-04-02T06-38-16-386Z,key_raw_memory_001,runs/key/distilled/key-2026-04-02T06-38-16-386Z,1,1-25,true,false,2,,8.887,8886,2.415,8.25,229.217,276.676,86.126,92.427,28.8,41,4209.2,4211,10
key,raw_memory,key-2026-04-02T06-38-49-357Z,key_raw_memory_002,runs/key/distilled/key-2026-04-02T06-38-49-357Z,2,1-25,false,false,6,,33.937,33936,1.9,5.923,244.319,282.914,90.832,101.469,30.909,54,4209.121,4211,33
key,raw_memory,key-2026-04-02T06-39-33-585Z,key_raw_memory_003,runs/key/distilled/key-2026-04-02T06-39-33-585Z,3,1-25,false,false,6,,33.227,33219,1.974,8.296,247.077,277.895,92.741,106.701,30.206,45,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-40-16-842Z,key_raw_memory_004,runs/key/distilled/key-2026-04-02T06-40-16-842Z,4,1-25,false,false,6,,34.708,34707,1.787,7.814,244.779,275.906,92.937,105.066,29.743,51,4209.114,4211,35
key,raw_memory,key-2026-04-02T06-41-01-590Z,key_raw_memory_005,runs/key/distilled/key-2026-04-02T06-41-01-590Z,5,1-25,false,false,6,,33.322,33321,1.849,8.63,244.289,275.613,91.748,103.262,29.794,42,4209.294,4211,34
key,raw_memory,key-2026-04-02T06-41-45-192Z,key_raw_memory_006,runs/key/distilled/key-2026-04-02T06-41-45-192Z,6,1-25,false,false,6,,33.206,33205,1.946,9.607,246.168,276.082,94.092,105.434,30.235,43,4209,4209,34
key,raw_memory,key-2026-04-02T06-42-28-696Z,key_raw_memory_007,runs/key/distilled/key-2026-04-02T06-42-28-696Z,7,1-25,false,false,6,,33.969,33968,2.01,8.741,246.631,279.871,92.994,105.453,29.2,45,4209.114,4211,35
key,raw_memory,key-2026-04-02T06-43-12-888Z,key_raw_memory_008,runs/key/distilled/key-2026-04-02T06-43-12-888Z,8,1-25,false,false,6,,33.526,33525,1.866,9.472,247.644,275.023,94.886,107.106,30.853,52,4209.294,4211,34
key,raw_memory,key-2026-04-02T06-43-56-534Z,key_raw_memory_009,runs/key/distilled/key-2026-04-02T06-43-56-534Z,9,1-25,false,false,6,,33.404,33404,1.743,7.682,244.253,277.406,94.79,106.016,28.529,40,4209.824,4214,34
key,raw_memory,key-2026-04-02T06-44-40-235Z,key_raw_memory_010,runs/key/distilled/key-2026-04-02T06-44-40-235Z,10,1-25,false,false,6,,33.853,33852,1.899,7.618,248.003,276.547,94.869,106.53,29.412,42,4209.176,4211,34
key,raw_memory,key-2026-04-02T06-45-24-141Z,key_raw_memory_011,runs/key/distilled/key-2026-04-02T06-45-24-141Z,11,1-25,false,false,6,,33.483,33482,1.725,7.469,244.293,275.824,94.07,104.174,28.735,38,4209.176,4211,34
key,raw_memory,key-2026-04-02T06-46-07-814Z,key_raw_memory_012,runs/key/distilled/key-2026-04-02T06-46-07-814Z,12,1-25,false,false,6,,33.791,33790,1.784,9.206,245.43,278.418,94.547,106.415,31.794,47,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-46-51-790Z,key_raw_memory_013,runs/key/distilled/key-2026-04-02T06-46-51-790Z,13,1-25,false,false,6,,33.603,33602,1.901,9.089,249.455,277.055,96.33,107.764,29.471,54,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-47-35-606Z,key_raw_memory_014,runs/key/distilled/key-2026-04-02T06-47-35-606Z,14,1-25,false,false,6,,33.137,33136,1.652,8.931,247.305,277.922,94.985,106.813,29.235,49,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-48-18-939Z,key_raw_memory_015,runs/key/distilled/key-2026-04-02T06-48-18-939Z,15,1-25,false,false,6,,33.648,33647,1.683,7.801,249.699,277.324,95.948,107.498,29.971,48,4209,4209,34
key,raw_memory,key-2026-04-02T06-49-02-760Z,key_raw_memory_016,runs/key/distilled/key-2026-04-02T06-49-02-760Z,16,1-25,false,false,6,,33.111,33110,1.837,7.122,250.216,280.469,96.528,107.01,29.706,52,4209.235,4211,34
key,raw_memory,key-2026-04-02T06-49-45-983Z,key_raw_memory_017,runs/key/distilled/key-2026-04-02T06-49-45-983Z,17,1-25,false,false,6,,34.248,34246,1.811,7.612,247.732,279.422,95.851,107.165,29.588,53,4209,4209,34
key,raw_memory,key-2026-04-02T06-50-30-242Z,key_raw_memory_018,runs/key/distilled/key-2026-04-02T06-50-30-242Z,18,1-25,false,false,6,,33.507,33505,1.976,8.495,247.264,279.941,95.094,108.162,29,44,4209.061,4211,33
key,raw_memory,key-2026-04-02T06-51-14-043Z,key_raw_memory_019,runs/key/distilled/key-2026-04-02T06-51-14-043Z,19,1-25,false,false,6,,33.597,33596,1.888,9.477,250.683,277.746,96.743,108.9,32.706,62,4209,4209,34
key,raw_memory,key-2026-04-02T06-51-57-909Z,key_raw_memory_020,runs/key/distilled/key-2026-04-02T06-51-57-909Z,20,1-25,false,false,6,,34.025,34024,1.837,8.863,247.79,279.398,96.152,107.573,29.206,43,4209.294,4211,34
key,raw_memory,key-2026-04-02T06-52-42-056Z,key_raw_memory_021,runs/key/distilled/key-2026-04-02T06-52-42-056Z,21,1-25,false,false,6,,34.39,34383,1.804,6.831,248.24,279.707,95.571,109.632,29.853,38,4209,4209,34
key,raw_memory,key-2026-04-02T06-53-26-437Z,key_raw_memory_022,runs/key/distilled/key-2026-04-02T06-53-26-437Z,22,1-25,false,false,6,,33.365,33363,1.792,8.745,253.132,274.586,98.664,112.536,29.412,49,4209,4209,34
key,raw_memory,key-2026-04-02T06-54-09-792Z,key_raw_memory_023,runs/key/distilled/key-2026-04-02T06-54-09-792Z,23,1-25,false,false,6,,34.089,34088,1.85,8.59,247.082,278.637,96.478,108.093,28.857,40,4209.171,4211,35
key,raw_memory,key-2026-04-02T06-54-54-139Z,key_raw_memory_024,runs/key/distilled/key-2026-04-02T06-54-54-139Z,24,1-25,false,false,6,,33.411,33409,1.823,8.299,248.197,278.398,95.96,109.962,29.971,44,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-55-37-692Z,key_raw_memory_025,runs/key/distilled/key-2026-04-02T06-55-37-692Z,25,1-25,false,false,6,,33.533,33532,1.816,7.27,247.739,277.992,97.014,108.391,31.206,52,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-56-21-488Z,key_raw_memory_026,runs/key/distilled/key-2026-04-02T06-56-21-488Z,26,26-50,false,false,6,,33.69,33689,1.764,8.003,246.231,274.844,96.71,108.659,29.235,48,4209.235,4211,34
key,raw_memory,key-2026-04-02T06-57-05-436Z,key_raw_memory_027,runs/key/distilled/key-2026-04-02T06-57-05-436Z,27,26-50,false,false,6,,34.016,34014,1.911,9.28,245.075,274.105,97.047,108.682,30.912,49,4209.118,4211,34
key,raw_memory,key-2026-04-02T06-57-49-610Z,key_raw_memory_028,runs/key/distilled/key-2026-04-02T06-57-49-610Z,28,26-50,false,false,6,,33.957,33955,1.884,5.807,252.071,277.559,98.307,110.719,29.382,54,4209.471,4211,34
key,raw_memory,key-2026-04-02T06-58-33-802Z,key_raw_memory_029,runs/key/distilled/key-2026-04-02T06-58-33-802Z,29,26-50,false,false,6,,34.377,34376,1.907,9.668,247.057,274.883,97.307,109.029,28.171,40,4209.057,4211,35
key,raw_memory,key-2026-04-02T06-59-18-340Z,key_raw_memory_030,runs/key/distilled/key-2026-04-02T06-59-18-340Z,30,26-50,false,false,6,,34.231,34230,1.814,9.524,252.859,274.691,99.576,114.126,28.412,34,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-00-02-748Z,key_raw_memory_031,runs/key/distilled/key-2026-04-02T07-00-02-748Z,31,26-50,false,false,6,,34.182,34181,1.932,9.523,248.993,278.887,96.901,108.751,30.914,47,4209.114,4211,35
key,raw_memory,key-2026-04-02T07-00-47-102Z,key_raw_memory_032,runs/key/distilled/key-2026-04-02T07-00-47-102Z,32,26-50,false,false,6,,33.867,33866,1.887,8.936,251.103,278.277,99.125,109.794,29.882,48,4209.412,4211,34
key,raw_memory,key-2026-04-02T07-01-31-039Z,key_raw_memory_033,runs/key/distilled/key-2026-04-02T07-01-31-039Z,33,26-50,false,false,6,,33.248,33246,1.806,8.934,250.352,279.926,96.736,111.387,30.765,46,4209,4209,34
key,raw_memory,key-2026-04-02T07-02-14-319Z,key_raw_memory_034,runs/key/distilled/key-2026-04-02T07-02-14-319Z,34,26-50,false,false,6,,33.458,33457,1.948,9.666,250.776,277.316,99.776,115.562,29.303,41,4209.061,4211,33
key,raw_memory,key-2026-04-02T07-02-58-090Z,key_raw_memory_035,runs/key/distilled/key-2026-04-02T07-02-58-090Z,35,26-50,false,false,6,,33.539,33537,1.81,8.73,253.953,277.723,100.224,112.91,24.824,31,4209,4209,34
key,raw_memory,key-2026-04-02T07-03-41-691Z,key_raw_memory_036,runs/key/distilled/key-2026-04-02T07-03-41-691Z,36,26-50,false,false,6,,33.644,33643,1.771,8.166,248.181,275.996,99.098,110.178,28.588,40,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-04-25-484Z,key_raw_memory_037,runs/key/distilled/key-2026-04-02T07-04-25-484Z,37,26-50,false,false,6,,34.032,34031,1.895,10.111,248.882,275.637,99.264,110.438,30.765,48,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-05-09-792Z,key_raw_memory_038,runs/key/distilled/key-2026-04-02T07-05-09-792Z,38,26-50,false,false,6,,34.042,34041,1.855,8.532,254.068,280.055,99.67,112.274,28.971,52,4209.412,4211,34
key,raw_memory,key-2026-04-02T07-05-53-948Z,key_raw_memory_039,runs/key/distilled/key-2026-04-02T07-05-53-948Z,39,26-50,false,false,6,,33.636,33635,1.804,9.36,250.651,278.77,99.766,110.722,29.735,44,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-06-37-786Z,key_raw_memory_040,runs/key/distilled/key-2026-04-02T07-06-37-786Z,40,26-50,false,false,6,,34.263,34262,1.819,8.049,255.377,277.145,102.287,116.212,29.471,44,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-07-22-143Z,key_raw_memory_041,runs/key/distilled/key-2026-04-02T07-07-22-143Z,41,26-50,false,false,6,,33.515,33514,1.903,10.388,249.047,277.883,98.822,112.591,29.676,43,4209,4209,34
key,raw_memory,key-2026-04-02T07-08-05-921Z,key_raw_memory_042,runs/key/distilled/key-2026-04-02T07-08-05-921Z,42,26-50,false,false,6,,34.327,34325,1.744,9.175,248.241,278.387,99.388,111.158,30.771,55,4209.4,4211,35
key,raw_memory,key-2026-04-02T07-08-50-490Z,key_raw_memory_043,runs/key/distilled/key-2026-04-02T07-08-50-490Z,43,26-50,false,false,6,,34.197,34195,1.787,7.476,252.697,276.055,101.965,114.315,28.971,48,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-09-35-038Z,key_raw_memory_044,runs/key/distilled/key-2026-04-02T07-09-35-038Z,44,26-50,false,false,6,,33.966,33965,1.758,8.253,250.997,280.512,99.389,113.123,29.265,38,4209,4209,34
key,raw_memory,key-2026-04-02T07-10-19-243Z,key_raw_memory_045,runs/key/distilled/key-2026-04-02T07-10-19-243Z,45,26-50,false,false,6,,34.191,34190,1.73,8.058,250.208,280.898,99.763,113.165,29.941,48,4209.353,4211,34
key,raw_memory,key-2026-04-02T07-11-03-485Z,key_raw_memory_046,runs/key/distilled/key-2026-04-02T07-11-03-485Z,46,26-50,false,false,6,,34.533,34531,1.935,8.492,249.509,278.457,98.611,113.489,30.743,49,4209.171,4211,35
key,raw_memory,key-2026-04-02T07-11-48-040Z,key_raw_memory_047,runs/key/distilled/key-2026-04-02T07-11-48-040Z,47,26-50,false,false,6,,33.507,33506,1.786,8.502,251.658,267.227,102.294,115.712,28.265,47,4209,4209,34
key,raw_memory,key-2026-04-02T07-12-31-737Z,key_raw_memory_048,runs/key/distilled/key-2026-04-02T07-12-31-737Z,48,26-50,false,false,6,,33.658,33657,2.071,7.618,252.959,267.461,101.871,115.53,29.824,44,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-13-15-624Z,key_raw_memory_049,runs/key/distilled/key-2026-04-02T07-13-15-624Z,49,26-50,false,false,6,,33.847,33846,1.819,8.552,250.086,264.789,99.696,110.875,31.412,45,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-13-59-618Z,key_raw_memory_050,runs/key/distilled/key-2026-04-02T07-13-59-618Z,50,26-50,false,false,6,,34.462,34461,1.924,8.625,253.148,270.203,103.241,118.785,28.882,43,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-14-44-367Z,key_raw_memory_051,runs/key/distilled/key-2026-04-02T07-14-44-367Z,51,51-75,false,false,6,,34.35,34349,1.799,6.593,253.63,269.535,103.345,117.996,29.794,45,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-15-28-851Z,key_raw_memory_052,runs/key/distilled/key-2026-04-02T07-15-28-851Z,52,51-75,false,false,6,,34.121,34119,1.885,10.002,247.999,263.922,99.885,114.27,28.676,41,4209,4209,34
key,raw_memory,key-2026-04-02T07-16-12-944Z,key_raw_memory_053,runs/key/distilled/key-2026-04-02T07-16-12-944Z,53,51-75,false,false,6,,34.841,34840,1.932,9.276,251.164,265.48,101.56,114.518,30.286,42,4209.171,4211,35
key,raw_memory,key-2026-04-02T07-16-57-918Z,key_raw_memory_054,runs/key/distilled/key-2026-04-02T07-16-57-918Z,54,51-75,false,false,6,,33.853,33852,2.044,9.086,252.283,267.645,100.392,113.441,27.818,41,4209.121,4211,33
key,raw_memory,key-2026-04-02T07-17-41-927Z,key_raw_memory_055,runs/key/distilled/key-2026-04-02T07-17-41-927Z,55,51-75,false,false,6,,34.064,34063,1.867,8.735,253.977,270.461,103.401,117.848,32.029,55,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-18-26-102Z,key_raw_memory_056,runs/key/distilled/key-2026-04-02T07-18-26-102Z,56,51-75,false,false,6,,33.753,33751,2.038,8.549,254.567,269.863,104.707,118.812,28.412,49,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-19-10-068Z,key_raw_memory_057,runs/key/distilled/key-2026-04-02T07-19-10-068Z,57,51-75,false,false,6,,34.162,34161,1.814,9.91,249.45,264.832,101.532,114.801,30.371,43,4209,4209,35
key,raw_memory,key-2026-04-02T07-19-54-450Z,key_raw_memory_058,runs/key/distilled/key-2026-04-02T07-19-54-450Z,58,51-75,false,false,6,,33.825,33824,1.924,8.216,254.927,269.652,104.186,117.258,30.879,47,4209.424,4211,33
